site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
AREQ 18AUG08 2018.6010 58338 2013 3  -71.5    769  0.261698  -1821157 -0.714302  2491 -2.079973  0.0610 0.000748 0.000662 0.002891 -0.007870 -0.005576 -0.019900 -16.4655157039  -71.4927960319  2488.92003
AREQ 18AUG09 2018.6037 58339 2013 4  -71.5    769  0.261371  -1821157 -0.715191  2491 -2.082881  0.0610 0.000740 0.000652 0.002803 -0.021257 -0.003188 -0.029960 -16.4655157119  -71.4927960350  2488.91712
AREQ 18AUG10 2018.6064 58340 2013 5  -71.5    769  0.262346  -1821157 -0.714129  2491 -2.080840  0.0610 0.000744 0.000658 0.002835 -0.005402 -0.008230 -0.040603 -16.4655157023  -71.4927960259  2488.91916
AREQ 18AUG11 2018.6092 58341 2013 6  -71.5    769  0.260959  -1821157 -0.715543  2491 -2.077842  0.0610 0.000736 0.000651 0.002798 -0.007985 -0.011921 -0.008560 -16.4655157151  -71.4927960389  2488.92216
AREQ 18AUG12 2018.6119 58342 2014 0  -71.5    769  0.261011  -1821157 -0.715261  2491 -2.081820  0.0610 0.000729 0.000645 0.002756 -0.013322 -0.012381 -0.016102 -16.4655157126  -71.4927960384  2488.91818
AREQ 18AUG13 2018.6146 58343 2014 1  -71.5    769  0.261989  -1821157 -0.716829  2491 -2.076209  0.0610 0.000742 0.000659 0.002851  0.005020  0.008541 -0.026758 -16.4655157267  -71.4927960292  2488.92379
AREQ 18AUG14 2018.6174 58344 2014 2  -71.5    769  0.262218  -1821157 -0.715206  2491 -2.080260  0.0610 0.000740 0.000652 0.002816 -0.007350  0.007033 -0.024791 -16.4655157121  -71.4927960271  2488.91974
AREQ 18AUG15 2018.6201 58345 2014 3  -71.5    769  0.262912  -1821157 -0.714326  2491 -2.081529  0.0610 0.000737 0.000650 0.002797 -0.010932 -0.013606 -0.023727 -16.4655157041  -71.4927960206  2488.91847
AREQ 18AUG16 2018.6229 58346 2014 4  -71.5    769  0.262392  -1821157 -0.713366  2491 -2.081342  0.0610 0.000821 0.000707 0.003083 -0.031601 -0.035734 -0.042380 -16.4655156954  -71.4927960254  2488.91866
AREQ 18AUG17 2018.6256 58347 2014 5  -71.5    769  0.262511  -1821157 -0.712683  2491 -2.077212  0.0610 0.000797 0.000681 0.003010 -0.031885  0.002164  0.021682 -16.4655156893  -71.4927960243  2488.92279
AREQ 18AUG18 2018.6283 58348 2014 6  -71.5    769  0.263059  -1821157 -0.714118  2491 -2.073736  0.0610 0.000745 0.000653 0.002823  0.005448  0.026271 -0.022320 -16.4655157022  -71.4927960192  2488.92626
AREQ 18AUG19 2018.6311 58349 2015 0  -71.5    769  0.262902  -1821157 -0.714389  2491 -2.081267  0.0610 0.000732 0.000654 0.002794 -0.006738  0.009176 -0.029925 -16.4655157047  -71.4927960207  2488.91873
AREQ 18AUG20 2018.6338 58350 2015 1  -71.5    769  0.263222  -1821157 -0.714396  2491 -2.078584  0.0610 0.000750 0.000677 0.002958 -0.043150 -0.040473 -0.006088 -16.4655157047  -71.4927960177  2488.92142
AREQ 18AUG21 2018.6366 58351 2015 2  -71.5    769  0.262727  -1821157 -0.714121  2491 -2.080410  0.0610 0.000775 0.000691 0.003004 -0.010151 -0.041756 -0.043368 -16.4655157023  -71.4927960223  2488.91959
AREQ 18AUG22 2018.6393 58352 2015 3  -71.5    769  0.263589  -1821157 -0.713819  2491 -2.081459  0.0610 0.000782 0.000687 0.002967 -0.035896 -0.013765 -0.002099 -16.4655156995  -71.4927960142  2488.91854
AREQ 18AUG23 2018.6420 58353 2015 4  -71.5    769  0.261722  -1821157 -0.712637  2491 -2.078137  0.0610 0.000772 0.000685 0.002956 -0.012206 -0.023044 -0.016267 -16.4655156888  -71.4927960317  2488.92186
AREQ 18AUG24 2018.6448 58354 2015 5  -71.5    769  0.260985  -1821157 -0.713134  2491 -2.077193  0.0610 0.000739 0.000657 0.002825 -0.012120 -0.015963 -0.035392 -16.4655156933  -71.4927960386  2488.92281
AREQ 18AUG25 2018.6475 58355 2015 6  -71.5    769  0.261295  -1821157 -0.712223  2491 -2.079512  0.0610 0.000738 0.000649 0.002792 -0.007792  0.004893 -0.019692 -16.4655156851  -71.4927960357  2488.92049
AREQ 18AUG26 2018.6502 58356 2016 0  -71.5    769  0.261945  -1821157 -0.713570  2491 -2.074681  0.0610 0.000742 0.000659 0.002869 -0.020331 -0.028004 -0.011069 -16.4655156973  -71.4927960296  2488.92532
AREQ 18AUG27 2018.6530 58357 2016 1  -71.5    769  0.261789  -1821157 -0.713500  2491 -2.076634  0.0610 0.000740 0.000656 0.002820  0.002754  0.004327 -0.027124 -16.4655156966  -71.4927960311  2488.92337
AREQ 18AUG28 2018.6557 58358 2016 2  -71.5    769  0.260273  -1821157 -0.712944  2491 -2.078938  0.0610 0.000734 0.000656 0.002801 -0.007046 -0.024371 -0.057103 -16.4655156916  -71.4927960453  2488.92106
AREQ 18AUG29 2018.6585 58359 2016 3  -71.5    769  0.262503  -1821157 -0.712400  2491 -2.076194  0.0610 0.000739 0.000655 0.002858 -0.014827 -0.013607 -0.036265 -16.4655156867  -71.4927960244  2488.92381
AREQ 18AUG30 2018.6612 58360 2016 4  -71.5    769  0.261780  -1821157 -0.713759  2491 -2.075827  0.0610 0.000958 0.000819 0.003516 -0.033033 -0.051066 -0.041233 -16.4655156990  -71.4927960312  2488.92417
AREQ 18SEP18 2018.7132 58379 2019 2  -71.5    769  0.261245  -1821157 -0.710368  2491 -2.074794  0.0610 0.000739 0.000664 0.002852 -0.013709 -0.020879 -0.039880 -16.4655156683  -71.4927960362  2488.92521
AREQ 18SEP19 2018.7159 58380 2019 3  -71.5    769  0.260078  -1821157 -0.712436  2491 -2.074291  0.0610 0.000741 0.000662 0.002862 -0.026231 -0.027578 -0.022030 -16.4655156870  -71.4927960471  2488.92571
AREQ 18SEP20 2018.7187 58381 2019 4  -71.5    769  0.260620  -1821157 -0.711550  2491 -2.078104  0.0610 0.000740 0.000651 0.002803 -0.021104 -0.037495 -0.015340 -16.4655156790  -71.4927960420  2488.92190
AREQ 18SEP21 2018.7214 58382 2019 5  -71.5    769  0.258865  -1821157 -0.713509  2491 -2.069068  0.0610 0.000746 0.000655 0.002844 -0.010092 -0.016823  0.006599 -16.4655156967  -71.4927960585  2488.93093
AREQ 18SEP22 2018.7242 58383 2019 6  -71.5    769  0.261268  -1821157 -0.711922  2491 -2.075966  0.0610 0.000733 0.000659 0.002808 -0.013899 -0.021814 -0.034985 -16.4655156824  -71.4927960360  2488.92403
AREQ 18SEP23 2018.7269 58384 2020 0  -71.5    769  0.260899  -1821157 -0.712932  2491 -2.066750  0.0610 0.000752 0.000664 0.002921 -0.021115 -0.035507  0.001722 -16.4655156915  -71.4927960394  2488.93325
AREQ 18SEP24 2018.7296 58385 2020 1  -71.5    769  0.262632  -1821157 -0.714303  2491 -2.073470  0.0610 0.000752 0.000664 0.002875 -0.009731 -0.000937 -0.014374 -16.4655157039  -71.4927960232  2488.92653
AREQ 18SEP25 2018.7324 58386 2020 2  -71.5    769  0.262199  -1821157 -0.710303  2491 -2.070775  0.0610 0.000748 0.000666 0.002897 -0.011394 -0.017784  0.003795 -16.4655156678  -71.4927960273  2488.92922
AREQ 18SEP26 2018.7351 58387 2020 3  -71.5    769  0.261291  -1821157 -0.710319  2491 -2.074472  0.0610 0.000743 0.000655 0.002828 -0.017667 -0.022824 -0.008846 -16.4655156679  -71.4927960358  2488.92553
AREQ 18SEP27 2018.7379 58388 2020 4  -71.5    769  0.260402  -1821157 -0.710509  2491 -2.074057  0.0610 0.000739 0.000656 0.002846 -0.016740 -0.031346 -0.010546 -16.4655156696  -71.4927960441  2488.92594
AREQ 18SEP28 2018.7406 58389 2020 5  -71.5    769  0.260641  -1821157 -0.711347  2491 -2.073232  0.0610 0.000745 0.000662 0.002875 -0.007004  0.018478 -0.009410 -16.4655156772  -71.4927960418  2488.92677
AREQ 18SEP29 2018.7433 58390 2020 6  -71.5    769  0.262384  -1821157 -0.710450  2491 -2.075612  0.0610 0.000740 0.000650 0.002805 -0.012213 -0.007718 -0.002074 -16.4655156691  -71.4927960255  2488.92439
AREQ 18SEP30 2018.7461 58391 2021 0  -71.5    769  0.260585  -1821157 -0.713244  2491 -2.074821  0.0610 0.000729 0.000648 0.002756 -0.015444 -0.020915 -0.022562 -16.4655156943  -71.4927960424  2488.92518
AREQ 18OCT01 2018.7488 58392 2021 1  -71.5    769  0.260114  -1821157 -0.710592  2491 -2.079219  0.0610 0.000733 0.000642 0.002764 -0.020271 -0.008313  0.003324 -16.4655156704  -71.4927960468  2488.92078
AREQ 18OCT02 2018.7515 58393 2021 2  -71.5    769  0.259853  -1821157 -0.711217  2491 -2.072054  0.0610 0.000746 0.000664 0.002873 -0.027571 -0.003558 -0.012584 -16.4655156760  -71.4927960492  2488.92795
AREQ 18OCT03 2018.7543 58394 2021 3  -71.5    769  0.259324  -1821157 -0.710238  2491 -2.072451  0.0610 0.000748 0.000668 0.002923 -0.006936  0.016991  0.001331 -16.4655156672  -71.4927960542  2488.92755
AREQ 18OCT04 2018.7570 58395 2021 4  -71.5    769  0.259237  -1821157 -0.711271  2491 -2.073566  0.0610 0.000770 0.000670 0.002889 -0.021781 -0.027063 -0.012039 -16.4655156765  -71.4927960550  2488.92643
AREQ 18OCT05 2018.7598 58396 2021 5  -71.5    769  0.262033  -1821157 -0.711752  2491 -2.069863  0.0610 0.000741 0.000656 0.002847 -0.003580 -0.012408 -0.017139 -16.4655156808  -71.4927960288  2488.93014
AREQ 18OCT06 2018.7625 58397 2021 6  -71.5    769  0.260676  -1821157 -0.710539  2491 -2.077146  0.0610 0.000735 0.000658 0.002804 -0.022231 -0.015229 -0.027636 -16.4655156699  -71.4927960415  2488.92285
AREQ 18OCT07 2018.7652 58398 2022 0  -71.5    769  0.259634  -1821157 -0.712304  2491 -2.074995  0.0610 0.000748 0.000668 0.002953  0.023817  0.034570  0.006198 -16.4655156858  -71.4927960513  2488.92501
AREQ 18OCT08 2018.7680 58399 2022 1  -71.5    769  0.260401  -1821157 -0.709377  2491 -2.078073  0.0610 0.000737 0.000654 0.002820 -0.020663  0.001690 -0.011067 -16.4655156594  -71.4927960441  2488.92193
AREQ 18OCT09 2018.7707 58400 2022 2  -71.5    769  0.261352  -1821157 -0.709131  2491 -2.077857  0.0610 0.000738 0.000658 0.002799 -0.009618  0.003427 -0.005374 -16.4655156572  -71.4927960352  2488.92214
AREQ 18OCT10 2018.7734 58401 2022 3  -71.5    769  0.260966  -1821157 -0.711996  2491 -2.074475  0.0610 0.000746 0.000671 0.002858 -0.015283 -0.000823 -0.065290 -16.4655156831  -71.4927960388  2488.92553
AREQ 18OCT11 2018.7762 58402 2022 4  -71.5    769  0.257792  -1821157 -0.712218  2491 -2.079352  0.0610 0.000751 0.000653 0.002831 -0.031893 -0.040120 -0.010340 -16.4655156851  -71.4927960685  2488.92065
AREQ 18OCT12 2018.7789 58403 2022 5  -71.5    769  0.260512  -1821157 -0.713367  2491 -2.073234  0.0610 0.000747 0.000653 0.002787 -0.036417 -0.007285 -0.015035 -16.4655156954  -71.4927960431  2488.92677
AREQ 18OCT13 2018.7817 58404 2022 6  -71.5    769  0.261713  -1821157 -0.709159  2491 -2.072297  0.0610 0.000767 0.000668 0.002847 -0.045464 -0.027401 -0.040671 -16.4655156574  -71.4927960318  2488.92770
AREQ 18OCT14 2018.7844 58405 2023 0  -71.5    769  0.264064  -1821157 -0.710664  2491 -2.075965  0.0610 0.000735 0.000659 0.002826 -0.009998 -0.014792 -0.032865 -16.4655156710  -71.4927960098  2488.92403
AREQ 18OCT15 2018.7871 58406 2023 1  -71.5    769  0.262877  -1821157 -0.709532  2491 -2.075009  0.0610 0.000752 0.000672 0.002903 -0.008635 -0.028783 -0.034149 -16.4655156608  -71.4927960209  2488.92499
AREQ 18OCT16 2018.7899 58407 2023 2  -71.5    769  0.261941  -1821157 -0.710720  2491 -2.071835  0.0610 0.000775 0.000663 0.002899 -0.028362 -0.044321 -0.004464 -16.4655156715  -71.4927960297  2488.92816
AREQ 18OCT17 2018.7926 58408 2023 3  -71.5    769  0.260738  -1821157 -0.708957  2491 -2.075901  0.0610 0.000736 0.000658 0.002816 -0.015848  0.005325 -0.032452 -16.4655156556  -71.4927960409  2488.92410
AREQ 18OCT18 2018.7953 58409 2023 4  -71.5    769  0.261062  -1821157 -0.710691  2491 -2.077328  0.0610 0.000732 0.000653 0.002764 -0.020563 -0.012380 -0.024742 -16.4655156713  -71.4927960379  2488.92267
AREQ 18OCT19 2018.7981 58410 2023 5  -71.5    769  0.260816  -1821157 -0.710393  2491 -2.077053  0.0610 0.000734 0.000655 0.002819 -0.008342 -0.000136 -0.006019 -16.4655156686  -71.4927960402  2488.92295
AREQ 18OCT20 2018.8008 58411 2023 6  -71.5    769  0.261390  -1821157 -0.710161  2491 -2.075376  0.0610 0.000740 0.000656 0.002859 -0.005571 -0.031718 -0.017292 -16.4655156665  -71.4927960348  2488.92462
AREQ 18OCT21 2018.8036 58412 2024 0  -71.5    769  0.260173  -1821157 -0.710198  2491 -2.071556  0.0610 0.000727 0.000651 0.002762 -0.002583 -0.008500 -0.036148 -16.4655156668  -71.4927960462  2488.92844
AREQ 18OCT22 2018.8063 58413 2024 1  -71.5    769  0.260146  -1821157 -0.709233  2491 -2.072051  0.0610 0.000735 0.000672 0.002869 -0.005344  0.008806 -0.027081 -16.4655156581  -71.4927960465  2488.92795
AREQ 18OCT23 2018.8090 58414 2024 2  -71.5    769  0.259908  -1821157 -0.708214  2491 -2.077646  0.0610 0.000737 0.000652 0.002822 -0.031318 -0.032915 -0.019683 -16.4655156489  -71.4927960487  2488.92235
AREQ 18OCT24 2018.8118 58415 2024 3  -71.5    769  0.261386  -1821157 -0.709596  2491 -2.079251  0.0610 0.000742 0.000691 0.003018  0.029966 -0.004167 -0.012424 -16.4655156614  -71.4927960349  2488.92075
AREQ 18OCT25 2018.8145 58416 2024 4  -71.5    769  0.262146  -1821157 -0.708825  2491 -2.075739  0.0610 0.000744 0.000658 0.002876 -0.021658 -0.041910 -0.013286 -16.4655156544  -71.4927960278  2488.92426
AREQ 18OCT26 2018.8172 58417 2024 5  -71.5    769  0.259313  -1821157 -0.709432  2491 -2.071439  0.0610 0.000756 0.000671 0.002905 -0.020382 -0.035993 -0.014806 -16.4655156599  -71.4927960543  2488.92856
AREQ 18OCT27 2018.8200 58418 2024 6  -71.5    769  0.260572  -1821157 -0.712530  2491 -2.076154  0.0610 0.000734 0.000657 0.002814 -0.029976 -0.014829 -0.022276 -16.4655156879  -71.4927960425  2488.92385
AREQ 18OCT28 2018.8227 58419 2025 0  -71.5    769  0.261049  -1821157 -0.711550  2491 -2.079534  0.0610 0.000732 0.000654 0.002793 -0.012884 -0.019992 -0.026183 -16.4655156790  -71.4927960380  2488.92047
AREQ 18OCT29 2018.8255 58420 2025 1  -71.5    769  0.260513  -1821157 -0.709252  2491 -2.079597  0.0610 0.000731 0.000653 0.002795 -0.017703 -0.015100 -0.026754 -16.4655156583  -71.4927960430  2488.92040
AREQ 18OCT30 2018.8282 58421 2025 2  -71.5    769  0.258982  -1821157 -0.709890  2491 -2.075046  0.0610 0.000740 0.000675 0.002904 -0.001624 -0.006714 -0.015740 -16.4655156640  -71.4927960574  2488.92495
AREQ 18OCT31 2018.8309 58422 2025 3  -71.5    769  0.263242  -1821157 -0.711099  2491 -2.071117  0.0610 0.000743 0.000656 0.002872 -0.013200 -0.042695  0.013047 -16.4655156749  -71.4927960175  2488.92888
AREQ 18NOV01 2018.8337 58423 2025 4  -71.5    769  0.263621  -1821157 -0.708136  2491 -2.073921  0.0610 0.000726 0.000644 0.002727 -0.026152 -0.044901 -0.028244 -16.4655156482  -71.4927960139  2488.92608
AREQ 18NOV02 2018.8364 58424 2025 5  -71.5    769  0.263113  -1821157 -0.711827  2491 -2.073530  0.0610 0.000738 0.000661 0.002842 -0.013208 -0.002282 -0.033717 -16.4655156815  -71.4927960187  2488.92647
AREQ 18NOV03 2018.8392 58425 2025 6  -71.5    769  0.262687  -1821157 -0.710769  2491 -2.079891  0.0610 0.000739 0.000657 0.002843 -0.012900  0.006923 -0.021110 -16.4655156720  -71.4927960227  2488.92011
AREQ 18NOV04 2018.8419 58426 2026 0  -71.5    769  0.264069  -1821157 -0.711431  2491 -2.074482  0.0610 0.000723 0.000645 0.002756 -0.004150 -0.009782 -0.001238 -16.4655156779  -71.4927960097  2488.92552
AREQ 18NOV05 2018.8446 58427 2026 1  -71.5    769  0.262091  -1821157 -0.711842  2491 -2.080565  0.0610 0.000735 0.000655 0.002816 -0.012181  0.000477 -0.012331 -16.4655156817  -71.4927960283  2488.91944
AREQ 18NOV06 2018.8474 58428 2026 2  -71.5    769  0.262734  -1821157 -0.710313  2491 -2.081803  0.0610 0.000733 0.000653 0.002806 -0.028658 -0.012815 -0.012470 -16.4655156679  -71.4927960222  2488.91820
AREQ 18NOV07 2018.8501 58429 2026 3  -71.5    769  0.262029  -1821157 -0.710939  2491 -2.074442  0.0610 0.000738 0.000658 0.002849 -0.012664 -0.066795 -0.012606 -16.4655156735  -71.4927960289  2488.92556
AREQ 18NOV08 2018.8528 58430 2026 4  -71.5    769  0.263734  -1821157 -0.710077  2491 -2.076847  0.0610 0.000725 0.000653 0.002773 -0.008797 -0.012226 -0.018553 -16.4655156657  -71.4927960129  2488.92315
AREQ 18NOV09 2018.8556 58431 2026 5  -71.5    769  0.263661  -1821157 -0.709487  2491 -2.071541  0.0610 0.000740 0.000670 0.002820 -0.017457 -0.029107 -0.010773 -16.4655156604  -71.4927960136  2488.92846
AREQ 18NOV10 2018.8583 58432 2026 6  -71.5    769  0.261725  -1821157 -0.710014  2491 -2.072022  0.0610 0.000737 0.000662 0.002839 -0.017736 -0.004960 -0.016987 -16.4655156651  -71.4927960317  2488.92798
AREQ 18NOV11 2018.8611 58433 2027 0  -71.5    769  0.261329  -1821157 -0.710220  2491 -2.077845  0.0610 0.000736 0.000666 0.002873 -0.026181 -0.027056 -0.021561 -16.4655156670  -71.4927960354  2488.92215
AREQ 18NOV12 2018.8638 58434 2027 1  -71.5    769  0.263349  -1821157 -0.710120  2491 -2.073702  0.0610 0.000752 0.000663 0.002856  0.003862  0.000844  0.000179 -16.4655156661  -71.4927960165  2488.92630
AREQ 18NOV13 2018.8665 58435 2027 2  -71.5    769  0.262444  -1821157 -0.709737  2491 -2.077733  0.0610 0.000752 0.000655 0.002884 -0.019882 -0.052877  0.011824 -16.4655156626  -71.4927960250  2488.92227
AREQ 18NOV14 2018.8693 58436 2027 3  -71.5    769  0.261868  -1821157 -0.711783  2491 -2.075094  0.0610 0.000741 0.000654 0.002830 -0.024810 -0.046882 -0.000152 -16.4655156811  -71.4927960304  2488.92491
AREQ 18NOV15 2018.8720 58437 2027 4  -71.5    769  0.262201  -1821157 -0.710461  2491 -2.078038  0.0610 0.000744 0.000665 0.002859 -0.024056 -0.008249 -0.022390 -16.4655156692  -71.4927960272  2488.92196
AREQ 18NOV16 2018.8747 58438 2027 5  -71.5    769  0.262432  -1821157 -0.711442  2491 -2.077831  0.0610 0.000737 0.000652 0.002809 -0.019524  0.012301  0.003290 -16.4655156781  -71.4927960251  2488.92217
AREQ 18NOV17 2018.8775 58439 2027 6  -71.5    769  0.261166  -1821157 -0.709842  2491 -2.076846  0.0610 0.000751 0.000666 0.002853 -0.007601 -0.018250 -0.023577 -16.4655156636  -71.4927960369  2488.92315
AREQ 18NOV18 2018.8802 58440 2028 0  -71.5    769  0.261198  -1821157 -0.709209  2491 -2.071746  0.0610 0.000744 0.000673 0.002842  0.005661  0.005147 -0.060469 -16.4655156579  -71.4927960366  2488.92825
AREQ 18NOV19 2018.8830 58441 2028 1  -71.5    769  0.262505  -1821157 -0.709354  2491 -2.079548  0.0610 0.000753 0.000664 0.002854 -0.012809 -0.018253 -0.002802 -16.4655156592  -71.4927960244  2488.92045
AREQ 18NOV20 2018.8857 58442 2028 2  -71.5    769  0.262263  -1821157 -0.709398  2491 -2.078268  0.0610 0.000763 0.000676 0.002917 -0.011713  0.001177 -0.002048 -16.4655156596  -71.4927960267  2488.92173
AREQ 18NOV21 2018.8884 58443 2028 3  -71.5    769  0.262903  -1821157 -0.709704  2491 -2.070853  0.0610 0.000753 0.000675 0.002882  0.001025  0.027377 -0.011927 -16.4655156623  -71.4927960207  2488.92915
AREQ 18NOV22 2018.8912 58444 2028 4  -71.5    769  0.263103  -1821157 -0.708527  2491 -2.072894  0.0610 0.000749 0.000658 0.002825  0.009415  0.000172  0.004228 -16.4655156517  -71.4927960188  2488.92711
AREQ 18NOV23 2018.8939 58445 2028 5  -71.5    769  0.263847  -1821157 -0.710462  2491 -2.077885  0.0610 0.000749 0.000666 0.002817  0.009168 -0.010283 -0.028278 -16.4655156692  -71.4927960118  2488.92212
AREQ 18NOV24 2018.8966 58446 2028 6  -71.5    769  0.262756  -1821157 -0.706382  2491 -2.076232  0.0610 0.000894 0.000760 0.003251 -0.006483  0.002664  0.014401 -16.4655156323  -71.4927960220  2488.92377
AREQ 18NOV25 2018.8994 58447 2029 0  -71.5    769  0.263329  -1821157 -0.709481  2491 -2.071358  0.0610 0.000746 0.000656 0.002772 -0.013047 -0.003095 -0.033086 -16.4655156603  -71.4927960167  2488.92864
AREQ 18NOV26 2018.9021 58448 2029 1  -71.5    769  0.263096  -1821157 -0.708956  2491 -2.072139  0.0610 0.000748 0.000657 0.002778 -0.022371 -0.001082 -0.015899 -16.4655156556  -71.4927960189  2488.92786
AREQ 18NOV27 2018.9049 58449 2029 2  -71.5    769  0.263972  -1821157 -0.710143  2491 -2.076887  0.0610 0.000751 0.000650 0.002782 -0.015065 -0.009158 -0.008746 -16.4655156663  -71.4927960107  2488.92311
AREQ 18NOV28 2018.9076 58450 2029 3  -71.5    769  0.263186  -1821157 -0.710542  2491 -2.075082  0.0610 0.000748 0.000665 0.002815 -0.013995  0.002009 -0.026207 -16.4655156699  -71.4927960180  2488.92492
AREQ 18NOV29 2018.9103 58451 2029 4  -71.5    769  0.264820  -1821157 -0.708654  2491 -2.072137  0.0610 0.000786 0.000704 0.002948 -0.061237 -0.035191 -0.047908 -16.4655156529  -71.4927960027  2488.92786
AREQ 18NOV30 2018.9131 58452 2029 5  -71.5    769  0.263502  -1821157 -0.708908  2491 -2.077231  0.0610 0.000743 0.000655 0.002813 -0.056037 -0.020714 -0.018124 -16.4655156552  -71.4927960151  2488.92277
AREQ 18DEC01 2018.9158 58453 2029 6  -71.5    769  0.261792  -1821157 -0.708607  2491 -2.075104  0.0610 0.000734 0.000644 0.002756 -0.029854  0.004580 -0.031498 -16.4655156524  -71.4927960311  2488.92490
AREQ 18DEC02 2018.9185 58454 2030 0  -71.5    769  0.263299  -1821157 -0.707720  2491 -2.083674  0.0610 0.000731 0.000650 0.002790 -0.010759  0.007458 -0.023120 -16.4655156444  -71.4927960170  2488.91633
AREQ 18DEC03 2018.9213 58455 2030 1  -71.5    769  0.263574  -1821157 -0.708288  2491 -2.082734  0.0610 0.000732 0.000656 0.002847 -0.015838  0.006915  0.011821 -16.4655156495  -71.4927960144  2488.91727
AREQ 18DEC04 2018.9240 58456 2030 2  -71.5    769  0.263580  -1821157 -0.706825  2491 -2.079222  0.0610 0.000725 0.000652 0.002760 -0.014337  0.006293 -0.025080 -16.4655156363  -71.4927960143  2488.92078
AREQ 18DEC05 2018.9268 58457 2030 3  -71.5    769  0.263651  -1821157 -0.708301  2491 -2.081051  0.0610 0.000730 0.000653 0.002764 -0.038660 -0.006024 -0.017744 -16.4655156497  -71.4927960137  2488.91895
